job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_buf_secure_zero,TRUE,114,534,0,2,0,0,0.12,0.09,0.01,0,0.01,0.01,0.13,0
byte_buf_write_be16,TRUE,175,848,0,5,0,0,0.06,0.03,0.02,0,0.01,0.01,0.07,0
byte_buf_init_copy,TRUE,284,1703,0,9,0,0,0.61,0.55,0.03,0,0.01,0.03,0.64,0
byte_buf_write,TRUE,198,948,2,5,0,0,0.14,0.09,0.02,0,0.01,0.02,0.15,0
byte_buf_write_be32,TRUE,175,848,0,5,0,0,0.05,0.03,0.01,0,0.01,0.01,0.06,0
byte_buf_write_be64,TRUE,175,846,0,5,0,0,0.06,0.03,0.02,0,0.01,0.01,0.08,0
byte_buf_write_from_whole_cursor,TRUE,266,1270,2,8,0,0,0.19,0.14,0.02,0,0.01,0.03,0.21,0
byte_buf_eq,TRUE,655,3105,0,52,0,0,1.96,1.81,0.09,0,0.01,0.02,2.00,0
byte_buf_write_from_whole_buffer,TRUE,342,1582,2,8,0,0,0.24,0.17,0.03,0,0.01,0.03,0.26,0
byte_buf_write_u8,TRUE,175,846,0,5,0,0,0.06,0.03,0.01,0,0.01,0.01,0.07,0
byte_cursor_advance,TRUE,119,592,0,3,0,0,0.13,0.10,0.02,0,0.01,0.01,0.14,0
byte_cursor_advance_nospec,FALSE,132,687,2,1,0,0,0.10,0.07,0.01,0,0.01,0.01,0.11,0
array_list_comparator_string,TRUE,400,2703,24,33,0,0,6.83,6.61,0.11,0,0.01,0.04,6.85,0
byte_cursor_eq_c_str,TRUE,102,601,0,11,0,0,0.10,0.09,0.01,0,0,0.01,0.12,0
byte_buf_write_from_whole_string,TRUE,272,1637,17,6,0,0,0.85,0.78,0.02,0,0.01,0.04,0.87,0
byte_cursor_from_array,TRUE,44,205,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
byte_cursor_eq_c_str_ignore_case,TRUE,102,601,0,11,0,0,0.10,0.08,0.01,0,0,0.01,0.11,0
byte_cursor_compare_lexical,TRUE,312,1672,0,18,0,0,0.71,0.64,0.04,0,0.01,0.01,0.73,0
byte_cursor_eq,TRUE,294,1552,0,18,0,0,0.66,0.61,0.03,0,0.01,0.01,0.68,0
byte_cursor_eq_byte_buf,TRUE,362,1839,0,18,0,0,0.48,0.39,0.05,0,0.01,0.02,0.50,0
byte_cursor_from_buf,TRUE,188,865,0,3,0,0,0.05,0.02,0.01,0,0.01,0.01,0.06,0
byte_cursor_from_string,TRUE,75,495,2,11,0,0,0.05,0.02,0.01,0,0.01,0.01,0.06,0
byte_cursor_left_trim_pred,TRUE,184,890,0,3,0,0,0.06,0.03,0.02,0,0.01,0.01,0.07,0
byte_cursor_from_c_str,TRUE,313,1434,0,33,0,0,0.16,0.14,0.01,0,0.01,0.01,0.18,0
byte_cursor_read_be16,TRUE,115,634,2,1,0,0,0.08,0.05,0.01,0,0.01,0.01,0.09,0
byte_cursor_eq_byte_buf_ignore_case,TRUE,349,3367,0,16,0,0,0.98,0.89,0.04,0,0.01,0.03,1.01,0
byte_cursor_read_be32,TRUE,115,659,2,1,0,0,0.10,0.06,0.01,0,0.01,0.01,0.11,0
byte_cursor_read_be64,TRUE,115,710,2,1,0,0,0.16,0.12,0.01,0,0.01,0.02,0.16,0
